DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment,lon,lat
254030,254030,UT,12:53:01 16-Apr-2024,Argos,B,37.3477,-122.615,4263,8490,2140,74,NA,NA,NA,NA,NA,NA,-122.615,37.3477
254030,254030,UT,14:43:16 16-Apr-2024,Argos,B,37.347,-122.6118,2388,7073,806,81,NA,NA,NA,NA,NA,NA,-122.6118,37.347
254030,254030,UT,16:22:03 16-Apr-2024,Argos,B,37.3522,-122.61,2190,3759,1275,95,NA,NA,NA,NA,NA,NA,-122.61,37.3522
254030,254030,UT,17:15:01 16-Apr-2024,Argos,B,37.3422,-122.5563,2021,2381,1715,84,NA,NA,NA,NA,NA,NA,-122.5563,37.3422
254030,254030,UT,17:21:43 16-Apr-2024,Argos,B,37.3312,-122.5611,1920,2513,1466,96,NA,NA,NA,NA,NA,NA,-122.5611,37.3312
254030,254030,UT,19:00:01 16-Apr-2024,Argos,B,37.3239,-122.5439,2285,3122,1672,97,NA,NA,NA,NA,NA,NA,-122.5439,37.3239
254030,254030,UT,20:18:57 16-Apr-2024,Argos,A,37.3033,-122.5588,127,400,40,110,NA,NA,NA,NA,NA,NA,-122.5588,37.3033
254030,254030,UT,20:23:10 16-Apr-2024,Argos,B,37.3033,-122.5584,310,425,225,98,NA,NA,NA,NA,NA,NA,-122.5584,37.3033
254030,254030,UT,23:58:28 16-Apr-2024,Argos,A,37.3049,-122.5501,306,1584,59,45,NA,NA,NA,NA,NA,NA,-122.5501,37.3049
254030,254030,UT,01:21:21 17-Apr-2024,Argos,B,37.2894,-122.5437,1202,1732,833,84,NA,NA,NA,NA,NA,NA,-122.5437,37.2894
254030,254030,UT,01:43:53 17-Apr-2024,Argos,B,37.259,-122.5681,1879,4713,748,105,NA,NA,NA,NA,NA,NA,-122.5681,37.259
254030,254030,UT,02:01:03 17-Apr-2024,Argos,B,37.2472,-122.5202,1870,6535,535,6,NA,NA,NA,NA,NA,NA,-122.5202,37.2472
254030,254030,UT,03:28:12 17-Apr-2024,Argos,B,37.2542,-122.5077,2474,3745,1633,107,NA,NA,NA,NA,NA,NA,-122.5077,37.2542
254030,254030,UT,03:39:55 17-Apr-2024,Argos,B,37.2665,-122.502,1016,19279,53,119,NA,NA,NA,NA,NA,NA,-122.502,37.2665
254030,254030,UT,04:36:44 17-Apr-2024,Argos,B,37.2594,-122.4917,1241,2390,643,102,NA,NA,NA,NA,NA,NA,-122.4917,37.2594
254030,254030,UT,04:44:54 17-Apr-2024,Argos,B,37.2557,-122.507,1413,2932,681,89,NA,NA,NA,NA,NA,NA,-122.507,37.2557
254030,254030,UT,06:09:40 17-Apr-2024,Argos,B,37.264,-122.5076,1446,52787,39,76,NA,NA,NA,NA,NA,NA,-122.5076,37.264
254030,254030,UT,06:15:33 17-Apr-2024,Argos,A,37.263,-122.5229,128,166,97,83,NA,NA,NA,NA,NA,NA,-122.5229,37.263
254030,254030,UT,06:28:00 17-Apr-2024,Argos,B,37.2629,-122.5234,498,637,388,89,NA,NA,NA,NA,NA,NA,-122.5234,37.2629
254030,254030,UT,07:30:44 17-Apr-2024,Argos,B,37.2697,-122.5293,1106,1531,798,75,NA,NA,NA,NA,NA,NA,-122.5293,37.2697
254030,254030,UT,12:07:49 17-Apr-2024,Argos,B,37.3171,-122.5331,2238,3812,1313,79,NA,NA,NA,NA,NA,NA,-122.5331,37.3171
254030,254030,UT,13:42:59 17-Apr-2024,Argos,B,37.3257,-122.5392,1854,78819,43,101,NA,NA,NA,NA,NA,NA,-122.5392,37.3257
254030,254030,UT,14:04:22 17-Apr-2024,Argos,B,37.3439,-122.5789,1420,28780,70,92,NA,NA,NA,NA,NA,NA,-122.5789,37.3439
254030,254030,UT,14:17:22 17-Apr-2024,Argos,B,37.3458,-122.5835,1452,7499,281,91,NA,NA,NA,NA,NA,NA,-122.5835,37.3458
254030,254030,UT,15:28:19 17-Apr-2024,Argos,B,37.3474,-122.5845,1815,4644,708,91,NA,NA,NA,NA,NA,NA,-122.5845,37.3474
254030,254030,UT,15:59:52 17-Apr-2024,Argos,B,37.3301,-122.6006,1644,21881,123,101,NA,NA,NA,NA,NA,NA,-122.6006,37.3301
254030,254030,UT,17:12:18 17-Apr-2024,Argos,B,37.3234,-122.6129,1904,5279,686,104,NA,NA,NA,NA,NA,NA,-122.6129,37.3234
254030,254030,UT,18:33:57 17-Apr-2024,Argos,A,37.284,-122.5469,185,390,87,81,NA,NA,NA,NA,NA,NA,-122.5469,37.284
254030,254030,UT,18:51:38 17-Apr-2024,Argos,B,37.2808,-122.5647,442,1427,136,161,NA,NA,NA,NA,NA,NA,-122.5647,37.2808
254030,254030,UT,20:14:50 17-Apr-2024,Argos,B,37.2667,-122.5536,1268,1615,995,97,NA,NA,NA,NA,NA,NA,-122.5536,37.2667
254030,254030,UT,21:11:39 17-Apr-2024,Argos,B,37.3205,-122.5707,1171,25705,53,95,NA,NA,NA,NA,NA,NA,-122.5707,37.3205
254030,254030,UT,00:59:25 18-Apr-2024,Argos,B,37.2905,-122.5558,1760,99614,31,79,NA,NA,NA,NA,NA,NA,-122.5558,37.2905
254030,254030,UT,01:29:49 18-Apr-2024,Argos,B,37.2895,-122.548,1926,8551,433,79,NA,NA,NA,NA,NA,NA,-122.548,37.2895
254030,254030,UT,02:26:56 18-Apr-2024,Argos,B,37.2873,-122.5429,2093,5426,806,79,NA,NA,NA,NA,NA,NA,-122.5429,37.2873
254030,254030,UT,03:05:22 18-Apr-2024,Argos,B,37.2898,-122.5154,1248,23060,67,29,NA,NA,NA,NA,NA,NA,-122.5154,37.2898
254030,254030,UT,03:16:27 18-Apr-2024,Argos,B,37.3007,-122.5447,2218,7874,624,85,NA,NA,NA,NA,NA,NA,-122.5447,37.3007
254030,254030,UT,04:08:36 18-Apr-2024,Argos,B,37.3167,-122.5156,820,2507,267,15,NA,NA,NA,NA,NA,NA,-122.5156,37.3167
254030,254030,UT,04:33:07 18-Apr-2024,Argos,B,37.3291,-122.509,847,987,726,52,NA,NA,NA,NA,NA,NA,-122.509,37.3291
254030,254030,UT,05:04:40 18-Apr-2024,Argos,B,37.3142,-122.5089,1044,3374,323,93,NA,NA,NA,NA,NA,NA,-122.5089,37.3142
254030,254030,UT,05:59:25 18-Apr-2024,Argos,B,37.3098,-122.5032,2153,3685,1257,94,NA,NA,NA,NA,NA,NA,-122.5032,37.3098
254030,254030,UT,06:12:05 18-Apr-2024,Argos,B,37.3082,-122.5399,1069,8092,141,155,NA,NA,NA,NA,NA,NA,-122.5399,37.3082
254030,254030,UT,08:21:57 18-Apr-2024,Argos,A,37.3694,-122.5967,151,304,74,63,NA,NA,NA,NA,NA,NA,-122.5967,37.3694
254030,254030,UT,15:34:34 18-Apr-2024,Argos,B,37.3876,-122.6408,4897,7353,3261,115,NA,NA,NA,NA,NA,NA,-122.6408,37.3876
254030,254030,UT,16:32:22 18-Apr-2024,Argos,B,37.4097,-122.6883,3534,4149,3010,140,NA,NA,NA,NA,NA,NA,-122.6883,37.4097
254030,254030,UT,17:22:37 18-Apr-2024,Argos,B,37.4041,-122.7027,2585,3875,1724,103,NA,NA,NA,NA,NA,NA,-122.7027,37.4041
254030,254030,UT,18:21:15 18-Apr-2024,Argos,B,37.4294,-122.7237,3621,9139,1434,89,NA,NA,NA,NA,NA,NA,-122.7237,37.4294
254030,254030,UT,18:21:30 18-Apr-2024,Argos,A,37.4035,-122.7561,3783,29763,480,78,NA,NA,NA,NA,NA,NA,-122.7561,37.4035
254030,254030,UT,20:27:46 18-Apr-2024,Argos,A,37.4162,-122.7647,528,5066,55,96,NA,NA,NA,NA,NA,NA,-122.7647,37.4162
254030,254030,UT,00:14:13 19-Apr-2024,Argos,B,37.4609,-122.8203,1464,21672,98,93,NA,NA,NA,NA,NA,NA,-122.8203,37.4609
254030,254030,UT,01:59:25 19-Apr-2024,Argos,B,37.4757,-122.7995,1195,18344,77,74,NA,NA,NA,NA,NA,NA,-122.7995,37.4757
254030,254030,UT,02:01:04 19-Apr-2024,Argos,B,37.4791,-122.7901,677,3425,133,76,NA,NA,NA,NA,NA,NA,-122.7901,37.4791
254030,254030,UT,03:38:47 19-Apr-2024,Argos,B,37.4869,-122.8159,1366,2259,825,94,NA,NA,NA,NA,NA,NA,-122.8159,37.4869
254030,254030,UT,04:24:50 19-Apr-2024,Argos,B,37.4701,-122.7905,1112,9353,132,57,NA,NA,NA,NA,NA,NA,-122.7905,37.4701
254030,254030,UT,04:28:05 19-Apr-2024,Argos,B,37.4788,-122.7787,291,414,204,165,NA,NA,NA,NA,NA,NA,-122.7787,37.4788
254030,254030,UT,05:35:58 19-Apr-2024,Argos,B,37.5011,-122.813,771,7276,81,27,NA,NA,NA,NA,NA,NA,-122.813,37.5011
254030,254030,UT,07:34:40 19-Apr-2024,Argos,B,37.5033,-122.8368,1142,55738,23,74,NA,NA,NA,NA,NA,NA,-122.8368,37.5033
254030,254030,UT,13:12:31 19-Apr-2024,Argos,B,37.4899,-122.9307,2477,5889,1041,89,NA,NA,NA,NA,NA,NA,-122.9307,37.4899
254030,254030,UT,14:08:11 19-Apr-2024,Argos,B,37.4593,-122.8585,3665,16340,822,92,NA,NA,NA,NA,NA,NA,-122.8585,37.4593
254030,254030,UT,14:51:24 19-Apr-2024,Argos,B,37.4452,-122.8119,1392,11126,174,132,NA,NA,NA,NA,NA,NA,-122.8119,37.4452
254030,254030,UT,16:45:12 19-Apr-2024,Argos,B,37.398,-122.7805,2138,4217,1083,111,NA,NA,NA,NA,NA,NA,-122.7805,37.398
254030,254030,UT,18:04:41 19-Apr-2024,Argos,B,37.3901,-122.7841,2630,4012,1724,112,NA,NA,NA,NA,NA,NA,-122.7841,37.3901
254030,254030,UT,18:22:15 19-Apr-2024,Argos,B,37.3861,-122.7751,1849,2214,1543,106,NA,NA,NA,NA,NA,NA,-122.7751,37.3861
254030,254030,UT,19:41:38 19-Apr-2024,Argos,B,37.3677,-122.7571,1886,2842,1251,71,NA,NA,NA,NA,NA,NA,-122.7571,37.3677
254030,254030,UT,21:21:01 19-Apr-2024,Argos,B,37.3207,-122.7525,1255,6773,232,69,NA,NA,NA,NA,NA,NA,-122.7525,37.3207
254030,254030,UT,23:41:55 19-Apr-2024,Argos,B,37.2803,-122.7306,2046,3679,1137,77,NA,NA,NA,NA,NA,NA,-122.7306,37.2803
254030,254030,UT,01:13:10 20-Apr-2024,Argos,B,37.2559,-122.7162,2646,3684,1900,90,NA,NA,NA,NA,NA,NA,-122.7162,37.2559
254030,254030,UT,01:28:15 20-Apr-2024,Argos,B,37.3025,-122.7055,1280,14398,113,34,NA,NA,NA,NA,NA,NA,-122.7055,37.3025
254030,254030,UT,02:21:42 20-Apr-2024,Argos,B,37.3019,-122.6857,1186,1601,878,58,NA,NA,NA,NA,NA,NA,-122.6857,37.3019
254030,254030,UT,02:21:42 20-Apr-2024,Argos,B,37.2866,-122.6957,1600,2976,859,40,NA,NA,NA,NA,NA,NA,-122.6957,37.2866
254030,254030,UT,03:08:35 20-Apr-2024,Argos,B,37.3044,-122.6747,1087,22982,51,133,NA,NA,NA,NA,NA,NA,-122.6747,37.3044
254030,254030,UT,05:11:40 20-Apr-2024,Argos,B,37.3036,-122.6636,1135,9918,129,77,NA,NA,NA,NA,NA,NA,-122.6636,37.3036
254030,254030,UT,05:48:45 20-Apr-2024,Argos,B,37.2962,-122.6644,914,11327,73,101,NA,NA,NA,NA,NA,NA,-122.6644,37.2962
254030,254030,UT,06:49:46 20-Apr-2024,Argos,A,37.2991,-122.6588,123,210,71,57,NA,NA,NA,NA,NA,NA,-122.6588,37.2991
254030,254030,UT,08:33:18 20-Apr-2024,Argos,B,37.288,-122.6404,1356,1745,1052,96,NA,NA,NA,NA,NA,NA,-122.6404,37.288
254030,254030,UT,12:43:29 20-Apr-2024,Argos,B,37.2608,-122.55,1396,23636,82,124,NA,NA,NA,NA,NA,NA,-122.55,37.2608
254030,254030,UT,13:22:50 20-Apr-2024,Argos,B,37.2552,-122.5293,1132,38689,33,113,NA,NA,NA,NA,NA,NA,-122.5293,37.2552
254030,254030,UT,14:26:13 20-Apr-2024,Argos,B,37.2415,-122.4955,788,6443,96,12,NA,NA,NA,NA,NA,NA,-122.4955,37.2415
254030,254030,UT,14:26:13 20-Apr-2024,Argos,B,37.2379,-122.4962,662,4522,96,12,NA,NA,NA,NA,NA,NA,-122.4962,37.2379
254030,254030,UT,14:38:47 20-Apr-2024,Argos,B,37.2316,-122.4912,653,854,498,25,NA,NA,NA,NA,NA,NA,-122.4912,37.2316
254030,254030,UT,15:04:18 20-Apr-2024,Argos,B,37.2334,-122.4936,965,1094,851,85,NA,NA,NA,NA,NA,NA,-122.4936,37.2334
254030,254030,UT,16:25:03 20-Apr-2024,Argos,B,37.2893,-122.482,3154,12691,783,80,NA,NA,NA,NA,NA,NA,-122.482,37.2893
254030,254030,UT,17:54:58 20-Apr-2024,Argos,B,37.2257,-122.4119,1969,2873,1349,93,NA,NA,NA,NA,NA,NA,-122.4119,37.2257
254030,254030,UT,18:56:33 20-Apr-2024,Argos,B,37.3188,-122.6016,4100,7177,2342,51,NA,NA,NA,NA,NA,NA,-122.6016,37.3188
254030,254030,UT,19:32:48 20-Apr-2024,Argos,B,37.3208,-122.6,4705,7411,2986,54,NA,NA,NA,NA,NA,NA,-122.6,37.3208
254030,254030,UT,20:36:58 20-Apr-2024,Argos,B,37.2762,-122.5907,1887,20537,173,96,NA,NA,NA,NA,NA,NA,-122.5907,37.2762
254030,254030,UT,00:31:18 21-Apr-2024,Argos,B,37.2345,-122.5831,3396,5784,1993,96,NA,NA,NA,NA,NA,NA,-122.5831,37.2345
254030,254030,UT,00:54:17 21-Apr-2024,Argos,B,37.1944,-122.5687,3351,6301,1782,93,NA,NA,NA,NA,NA,NA,-122.5687,37.1944
254030,254030,UT,02:30:07 21-Apr-2024,Argos,A,37.1671,-122.3838,1405,27650,71,94,NA,NA,NA,NA,NA,NA,-122.3838,37.1671
254030,254030,UT,03:16:20 21-Apr-2024,Argos,B,37.1588,-122.3591,2353,4100,1350,91,NA,NA,NA,NA,NA,NA,-122.3591,37.1588
254030,254030,UT,03:37:21 21-Apr-2024,Argos,B,37.16,-122.3595,1830,3265,1025,88,NA,NA,NA,NA,NA,NA,-122.3595,37.16
254030,254030,UT,07:00:34 21-Apr-2024,Argos,B,37.1744,-122.4214,1450,26495,79,43,NA,NA,NA,NA,NA,NA,-122.4214,37.1744
254030,254030,UT,07:40:38 21-Apr-2024,Argos,B,37.1563,-122.419,1482,3134,700,46,NA,NA,NA,NA,NA,NA,-122.419,37.1563
254030,254030,UT,12:11:57 21-Apr-2024,Argos,B,37.098,-122.455,1390,11371,169,143,NA,NA,NA,NA,NA,NA,-122.455,37.098
254030,254030,UT,13:51:38 21-Apr-2024,Argos,B,37.1329,-122.4751,2178,4808,986,131,NA,NA,NA,NA,NA,NA,-122.4751,37.1329
254030,254030,UT,14:00:41 21-Apr-2024,Argos,B,37.1392,-122.4753,1807,3987,819,116,NA,NA,NA,NA,NA,NA,-122.4753,37.1392
254030,254030,UT,16:00:25 21-Apr-2024,Argos,B,37.1334,-122.4697,2253,3520,1442,109,NA,NA,NA,NA,NA,NA,-122.4697,37.1334
254030,254030,UT,17:12:26 21-Apr-2024,Argos,B,37.2029,-122.4717,1224,15483,96,136,NA,NA,NA,NA,NA,NA,-122.4717,37.2029
254030,254030,UT,18:07:39 21-Apr-2024,Argos,B,37.2264,-122.4795,1590,3041,831,131,NA,NA,NA,NA,NA,NA,-122.4795,37.2264
254030,254030,UT,21:29:05 21-Apr-2024,Argos,B,37.2701,-122.4799,2119,4613,973,111,NA,NA,NA,NA,NA,NA,-122.4799,37.2701
254030,254030,UT,02:07:14 22-Apr-2024,Argos,B,37.3441,-122.502,3143,4109,2404,113,NA,NA,NA,NA,NA,NA,-122.502,37.3441
254030,254030,UT,03:04:23 22-Apr-2024,Argos,B,37.2756,-122.5198,4122,8682,1956,141,NA,NA,NA,NA,NA,NA,-122.5198,37.2756
254030,254030,UT,04:33:49 22-Apr-2024,Argos,B,37.3133,-122.5488,2364,6991,799,96,NA,NA,NA,NA,NA,NA,-122.5488,37.3133
254030,254030,UT,06:11:52 22-Apr-2024,Argos,B,37.3283,-122.5652,2742,6001,1252,96,NA,NA,NA,NA,NA,NA,-122.5652,37.3283
254030,254030,UT,06:47:31 22-Apr-2024,Argos,B,37.3372,-122.5609,2867,8274,993,99,NA,NA,NA,NA,NA,NA,-122.5609,37.3372
254030,254030,UT,07:02:11 22-Apr-2024,Argos,B,37.3402,-122.5559,2734,9885,756,100,NA,NA,NA,NA,NA,NA,-122.5559,37.3402
254030,254030,UT,13:42:50 22-Apr-2024,Argos,B,37.4247,-122.6338,3300,15465,704,94,NA,NA,NA,NA,NA,NA,-122.6338,37.4247
254030,254030,UT,15:25:49 22-Apr-2024,Argos,B,37.4311,-122.6735,4245,15229,1183,110,NA,NA,NA,NA,NA,NA,-122.6735,37.4311
254030,254030,UT,18:31:12 22-Apr-2024,Argos,B,37.4316,-122.7169,3485,9008,1347,132,NA,NA,NA,NA,NA,NA,-122.7169,37.4316
254030,254030,UT,19:16:10 22-Apr-2024,Argos,B,37.4473,-122.7634,4574,17361,1205,125,NA,NA,NA,NA,NA,NA,-122.7634,37.4473
254030,254030,UT,02:48:58 23-Apr-2024,Argos,B,37.4473,-122.8693,2515,191664,33,78,NA,NA,NA,NA,NA,NA,-122.8693,37.4473
254030,254030,UT,04:23:07 23-Apr-2024,Argos,B,37.4558,-122.8558,4091,22149,755,78,NA,NA,NA,NA,NA,NA,-122.8558,37.4558
254030,254030,UT,14:24:06 23-Apr-2024,Argos,B,37.4426,-122.8244,5035,12195,2079,75,NA,NA,NA,NA,NA,NA,-122.8244,37.4426
254030,254030,UT,16:44:39 23-Apr-2024,Argos,B,37.4409,-122.881,5570,34664,895,77,NA,NA,NA,NA,NA,NA,-122.881,37.4409
254030,254030,UT,18:10:34 23-Apr-2024,Argos,B,37.4255,-122.9457,4136,13070,1308,80,NA,NA,NA,NA,NA,NA,-122.9457,37.4255
254030,254030,UT,18:56:51 23-Apr-2024,Argos,B,37.4262,-122.9141,3207,6866,1497,74,NA,NA,NA,NA,NA,NA,-122.9141,37.4262
254030,254030,UT,21:39:18 23-Apr-2024,Argos,B,37.4251,-122.9389,3632,6684,1973,75,NA,NA,NA,NA,NA,NA,-122.9389,37.4251
254030,254030,UT,00:14:56 24-Apr-2024,Argos,B,37.3752,-122.8875,3448,9411,1263,62,NA,NA,NA,NA,NA,NA,-122.8875,37.3752
254030,254030,UT,00:58:43 24-Apr-2024,Argos,B,37.3666,-122.8531,3392,11682,984,58,NA,NA,NA,NA,NA,NA,-122.8531,37.3666
254030,254030,UT,02:19:05 24-Apr-2024,Argos,B,37.4207,-122.7656,1606,4765,541,97,NA,NA,NA,NA,NA,NA,-122.7656,37.4207
254030,254030,UT,02:41:06 24-Apr-2024,Argos,B,37.4197,-122.7519,1819,4561,725,98,NA,NA,NA,NA,NA,NA,-122.7519,37.4197
254030,254030,UT,03:52:14 24-Apr-2024,Argos,B,37.4566,-122.758,2228,7360,674,93,NA,NA,NA,NA,NA,NA,-122.758,37.4566
254030,254030,UT,03:52:14 24-Apr-2024,Argos,B,37.4302,-122.7431,2322,5219,1033,96,NA,NA,NA,NA,NA,NA,-122.7431,37.4302
254030,254030,UT,04:04:52 24-Apr-2024,Argos,B,37.4572,-122.7633,1779,4073,777,90,NA,NA,NA,NA,NA,NA,-122.7633,37.4572
254030,254030,UT,04:19:53 24-Apr-2024,Argos,B,37.4535,-122.7451,1639,3939,681,97,NA,NA,NA,NA,NA,NA,-122.7451,37.4535
254030,254030,UT,05:00:41 24-Apr-2024,Argos,B,37.4935,-122.7477,1513,53250,43,90,NA,NA,NA,NA,NA,NA,-122.7477,37.4935
254030,254030,UT,05:31:39 24-Apr-2024,Argos,B,37.4972,-122.7904,1340,21441,83,108,NA,NA,NA,NA,NA,NA,-122.7904,37.4972
254030,254030,UT,06:27:16 24-Apr-2024,Argos,B,37.5144,-122.8027,1534,2878,817,105,NA,NA,NA,NA,NA,NA,-122.8027,37.5144
254030,254030,UT,07:10:31 24-Apr-2024,Argos,B,37.5189,-122.805,2089,3052,1428,119,NA,NA,NA,NA,NA,NA,-122.805,37.5189
254030,254030,UT,08:04:18 24-Apr-2024,Argos,B,37.5097,-122.7766,1461,8622,247,20,NA,NA,NA,NA,NA,NA,-122.7766,37.5097
254030,254030,UT,08:44:40 24-Apr-2024,Argos,B,37.5278,-122.8154,1973,3281,1186,100,NA,NA,NA,NA,NA,NA,-122.8154,37.5278
254030,254030,UT,12:21:34 24-Apr-2024,Argos,B,37.5501,-122.8392,2812,6335,1248,91,NA,NA,NA,NA,NA,NA,-122.8392,37.5501
254030,254030,UT,13:53:37 24-Apr-2024,Argos,B,37.4649,-122.7647,2371,183145,30,81,NA,NA,NA,NA,NA,NA,-122.7647,37.4649
254030,254030,UT,13:55:39 24-Apr-2024,Argos,B,37.5332,-122.8262,3225,5837,1782,105,NA,NA,NA,NA,NA,NA,-122.8262,37.5332
254030,254030,UT,14:28:08 24-Apr-2024,Argos,B,37.4968,-122.8434,3408,11378,1021,113,NA,NA,NA,NA,NA,NA,-122.8434,37.4968
254030,254030,UT,16:21:40 24-Apr-2024,Argos,B,37.4681,-122.8676,3133,8661,1133,107,NA,NA,NA,NA,NA,NA,-122.8676,37.4681
254030,254030,UT,17:20:07 24-Apr-2024,Argos,2,37.4422,-122.7814,466,1372,158,82,NA,NA,NA,NA,NA,NA,-122.7814,37.4422
254030,254030,UT,18:45:03 24-Apr-2024,Argos,A,37.444,-122.8218,482,2769,84,114,NA,NA,NA,NA,NA,NA,-122.8218,37.444
254030,254030,UT,19:02:58 24-Apr-2024,Argos,B,37.4441,-122.8217,625,844,463,101,NA,NA,NA,NA,NA,NA,-122.8217,37.4441
254030,254030,UT,19:14:18 24-Apr-2024,Argos,B,37.4408,-122.8259,786,1045,590,91,NA,NA,NA,NA,NA,NA,-122.8259,37.4408
254030,254030,UT,20:30:09 24-Apr-2024,Argos,B,37.4727,-122.8249,3323,8245,1339,99,NA,NA,NA,NA,NA,NA,-122.8249,37.4727
254030,254030,UT,20:51:32 24-Apr-2024,Argos,B,37.4204,-122.7775,976,7904,120,10,NA,NA,NA,NA,NA,NA,-122.7775,37.4204
254030,254030,UT,23:32:05 24-Apr-2024,Argos,B,37.4196,-122.7815,3565,5359,2371,71,NA,NA,NA,NA,NA,NA,-122.7815,37.4196
